retrieval_run_id,chunking_config_id,question_id,question,category,ground_truth_range_count,ground_truth_video_ids_json,corpus_chunk_count,first_relevant_rank,reciprocal_rank,chunks_to_full_coverage,recall_at_1,evidence_ranges_covered_at_1,evidence_range_recall_at_1,full_evidence_coverage_at_1,recall_at_3,evidence_ranges_covered_at_3,evidence_range_recall_at_3,full_evidence_coverage_at_3,recall_at_5,evidence_ranges_covered_at_5,evidence_range_recall_at_5,full_evidence_coverage_at_5,recall_at_10,evidence_ranges_covered_at_10,evidence_range_recall_at_10,full_evidence_coverage_at_10,top_10_chunk_ids_json,top_10_scores_json,top_10_video_ids_json,top_10_start_seconds_json,top_10_end_seconds_json,top_10_relevant_flags_json,top_10_covered_range_indices_json,manual_judgment
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-008,Why can rebinding a variable name leave the previous object unchanged?,code_behavior,2,"[""nykOeWgQcHM"",""SE4P7IVCunE""]",1056,3,0.333333333,67,0,0,0.0,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,"[""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:51"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:5"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:69"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:67"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:68"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:62"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:69"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:64"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:41"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:52""]","[0.50218409,0.49925151,0.49186122,0.4626072,0.45711726,0.45079517,0.45066509,0.45051497,0.43744171,0.42205429]","[""MjbuarJ7SE0"",""0jljZRnHwOI"",""nykOeWgQcHM"",""nykOeWgQcHM"",""FlGjISF3l78"",""FlGjISF3l78"",""FlGjISF3l78"",""MjbuarJ7SE0"",""FlGjISF3l78"",""RvRKT-jXvko""]","[1853.79,158.47,2484.54,2393.71,2359.86,2158.32,2407.0,2322.35,1501.67,1875.6]","[1885.249,211.06,2520.96,2454.73,2411.612,2210.27,2439.01,2369.3,1537.9,1919.62]","[false,false,true,false,false,false,false,false,false,false]","[[],[],[1],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-009,"According to the course, how are local variables created and used during a function call?",code_behavior,1,"[""MjbuarJ7SE0""]",1056,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:51"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:29"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:50"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:31"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:44"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:27"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:30"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:33"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:43"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:56""]","[0.59911072,0.59459162,0.58588243,0.56571102,0.5436694,0.53599763,0.53554749,0.53233749,0.5253731,0.52220803]","[""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0""]","[1853.79,1065.61,1820.81,1141.54,1601.97,990.31,1105.9,1193.78,1561.79,2035.91]","[1885.249,1115.65,1865.55,1181.12,1638.96,1028.079,1150.58,1236.86,1610.01,2081.889]","[true,false,true,false,false,false,false,false,false,false]","[[1],[],[1],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-010,What is the difference between mutable and immutable objects?,confusable,1,"[""RvRKT-jXvko""]",1056,5,0.2,5,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,"[""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:3"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:51"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:2"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:49"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:25"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:24"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:52"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:57"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:1"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:55""]","[0.53252995,0.48279509,0.46968725,0.41832018,0.40692401,0.39979798,0.39419955,0.39300457,0.38652667,0.38276255]","[""RvRKT-jXvko"",""RvRKT-jXvko"",""WPSeyjX1-4s"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""-DP1i2ZU9gk"",""RvRKT-jXvko""]","[90.776,1821.173,87.36,1746.81,897.06,858.07,1875.6,2035.41,46.55,1968.56]","[134.64,1883.55,133.95,1798.451,931.6,907.01,1919.62,2083.469,107.88,2020.94]","[false,false,false,false,true,true,false,false,false,false]","[[],[],[],[],[1],[1],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-014,What is the difference between a Python list and a dictionary?,concept_explanation,1,"[""WPSeyjX1-4s""]",1056,33,0.03030303,33,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,"[""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:85"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:7"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:30"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:51"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:56"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:79"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:102"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:48"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:78"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:57""]","[0.64870799,0.61016405,0.60348845,0.59627795,0.56516272,0.55614376,0.53591627,0.53514093,0.52755141,0.52372909]","[""WPSeyjX1-4s"",""-DP1i2ZU9gk"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""WPSeyjX1-4s"",""7lQXYl_L28w"",""RvRKT-jXvko"",""WPSeyjX1-4s"",""RvRKT-jXvko""]","[2532.69,288.59,1088.75,1821.173,2010.51,2372.823,2886.38,1718.24,2346.5,2035.41]","[2573.17,329.03,1138.28,1883.55,2045.13,2412.32,2919.11,1751.46,2380.59,2083.469]","[false,false,false,false,false,false,false,false,false,false]","[[],[],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-015,"According to the course, how is using the shell different from using the editor?",factual,1,"[""nykOeWgQcHM""]",1056,2,0.5,2,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:10"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:49"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:57"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:56"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:34"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:2"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:12"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:8"",""Y6J8I056Ffw:semantic_cosine_wp192_o32_v1:1"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:34""]","[0.43026,0.38675219,0.36137378,0.35182205,0.34266949,0.34152597,0.33321097,0.331958,0.32948309,0.31956315]","[""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""0jljZRnHwOI"",""nykOeWgQcHM"",""o9nW0uBqvEo"",""Y6J8I056Ffw"",""SE4P7IVCunE""]","[308.83,1724.5,2006.27,1955.06,1175.3,68.8,366.53,258.11,38.06,1274.07]","[350.57,1779.95,2046.07,2012.15,1219.836,110.2,407.48,291.47,79.05,1317.094]","[false,true,false,false,false,false,false,false,false,false]","[[],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-016,"According to the course, what does an assertion check in a program?",factual,3,"[""9H6muyZjms0""]",1056,1,1.0,3,1,1,0.333333333,0,1,3,1.0,1,1,3,1.0,1,1,3,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp192_o32_v1:66"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:68"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:65"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:36"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:64"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:29"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:21"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:32"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:14"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:33""]","[0.7115916,0.5937866,0.53857934,0.48343861,0.47577,0.47370788,0.46978062,0.45657516,0.45363304,0.45113111]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""0jljZRnHwOI"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""0jljZRnHwOI"",""9H6muyZjms0"",""nykOeWgQcHM""]","[2367.36,2448.09,2315.76,1356.26,2251.35,947.95,692.984,1193.48,455.13,1125.36]","[2412.38,2485.26,2372.52,1408.47,2321.75,994.22,728.23,1233.16,502.22,1182.41]","[true,true,true,false,true,false,false,false,false,false]","[[2],[3],[1,2],[],[1],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-017,What does the course say is the purpose of exception handling?,factual,2,"[""9H6muyZjms0""]",1056,5,0.2,8,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp192_o32_v1:48"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:39"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:40"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:47"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:43"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:56"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:49"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:53"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:41"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:46""]","[0.53746074,0.51742303,0.5073365,0.49476811,0.46951497,0.46559429,0.43007275,0.42102581,0.41597515,0.41547978]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0""]","[1649.79,1292.85,1347.15,1600.41,1457.86,1930.31,1685.05,1791.79,1387.61,1582.38]","[1696.25,1358.86,1391.59,1655.28,1510.09,1982.98,1717.08,1842.452,1443.59,1605.09]","[false,false,false,false,true,false,false,true,false,false]","[[],[],[],[],[1],[],[],[2],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-018,What does black-box testing examine according to the course?,factual,1,"[""9H6muyZjms0""]",1056,3,0.333333333,3,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp192_o32_v1:18"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:17"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:16"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:30"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:15"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:12"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:10"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:0"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:7"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:19""]","[0.58867657,0.52658075,0.51361978,0.40146488,0.39227015,0.38629389,0.38041997,0.37416595,0.36956036,0.3559615]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""nykOeWgQcHM"",""9H6muyZjms0"",""9H6muyZjms0"",""nykOeWgQcHM"",""9H6muyZjms0"",""nykOeWgQcHM"",""9H6muyZjms0""]","[600.04,566.76,526.15,997.36,495.43,392.67,308.83,0.79,206.485,623.43]","[632.98,607.15,574.54,1045.28,533.1,431.63,350.57,44.1,253.923,665.26]","[false,false,true,false,true,false,false,false,false,false]","[[],[],[1],[],[1],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-019,"According to the lecture, what is the goal of bisection search?",factual,1,"[""6LOwPhPDwVc""]",1056,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:2"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:65"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:2"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:64"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:67"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:18"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:66"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:2"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:4"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:36""]","[0.62231338,0.60927606,0.58005095,0.5435257,0.53745055,0.51459545,0.46046811,0.45795262,0.45530227,0.4460783]","[""6LOwPhPDwVc"",""SE4P7IVCunE"",""MjbuarJ7SE0"",""SE4P7IVCunE"",""SE4P7IVCunE"",""7lQXYl_L28w"",""SE4P7IVCunE"",""SE4P7IVCunE"",""6LOwPhPDwVc"",""SE4P7IVCunE""]","[87.88,2380.84,68.351,2344.86,2450.59,472.05,2401.78,81.31,147.855,1328.37]","[136.95,2410.865,123.9,2386.49,2479.78,513.1,2456.54,131.65,185.54,1369.27]","[true,false,false,false,false,false,false,false,false,false]","[[1],[],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-020,"How does the lecture use len, indexing, and slicing to inspect or extract parts of a string?",factual,2,"[""SE4P7IVCunE""]",1056,1,1.0,3,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,1,2,1.0,1,"[""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:5"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:6"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:13"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:3"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:4"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:16"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:14"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:8"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:12"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:5""]","[0.58329463,0.55822468,0.53194642,0.53156877,0.51165736,0.51142621,0.49518675,0.48731089,0.48337772,0.474217]","[""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""RvRKT-jXvko""]","[190.29,229.78,443.2,124.14,162.23,585.99,497.49,283.106,398.232,166.88]","[236.05,260.079,511.49,169.44,201.469,638.892,544.45,325.23,452.03,223.66]","[true,false,true,true,true,false,true,false,true,false]","[[1],[],[2],[1],[1],[],[2],[],[2],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-021,How does the course explain the role of Boolean comparisons in branching?,concept_explanation,1,"[""0jljZRnHwOI""]",1056,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:26"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:27"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:40"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:77"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:21"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:78"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:22"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:39"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:23"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:24""]","[0.60468018,0.48951784,0.48826632,0.48622653,0.46098939,0.45507723,0.45050573,0.44671839,0.44376552,0.4077388]","[""0jljZRnHwOI"",""0jljZRnHwOI"",""0jljZRnHwOI"",""FlGjISF3l78"",""9H6muyZjms0"",""FlGjISF3l78"",""9H6muyZjms0"",""0jljZRnHwOI"",""9H6muyZjms0"",""0jljZRnHwOI""]","[977.72,1026.829,1516.02,2695.67,692.984,2729.47,722.394,1471.88,772.15,888.3]","[1035.157,1067.96,1582.76,2734.48,728.23,2774.41,781.14,1528.86,822.81,937.45]","[true,true,false,false,false,false,false,false,false,false]","[[1],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-022,Why is a dictionary more suitable than a list for key-value lookup?,concept_explanation,3,"[""WPSeyjX1-4s"",""7lQXYl_L28w""]",1056,3,0.333333333,13,0,0,0.0,0,1,1,0.333333333,0,1,1,0.333333333,0,1,2,0.666666667,0,"[""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:79"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:78"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:102"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:77"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:85"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:73"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:103"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:71"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:74"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:104""]","[0.68221068,0.64985114,0.63332158,0.61234915,0.61152357,0.6051079,0.60227084,0.58815491,0.56490654,0.54541093]","[""WPSeyjX1-4s"",""WPSeyjX1-4s"",""7lQXYl_L28w"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""7lQXYl_L28w"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""7lQXYl_L28w""]","[2372.823,2346.5,2886.38,2309.39,2532.69,2204.14,2912.68,2131.55,2234.102,2928.34]","[2412.32,2380.59,2919.11,2356.74,2573.17,2242.33,2933.8,2175.43,2269.07,2952.358]","[false,false,true,false,false,false,true,false,false,true]","[[],[],[3],[],[],[],[2,3],[],[],[2]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-023,How does the course explain abstraction when functions are used in a program?,concept_explanation,2,"[""6LOwPhPDwVc"",""MjbuarJ7SE0""]",1056,6,0.166666667,33,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,"[""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:1"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:7"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:4"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:10"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:13"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:14"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:12"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:16"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:9"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:2""]","[0.6485346,0.59507823,0.59433258,0.58225799,0.57273954,0.55885649,0.55044186,0.5488497,0.54752779,0.54605728]","[""RvRKT-jXvko"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""nykOeWgQcHM"",""-DP1i2ZU9gk"",""MjbuarJ7SE0"",""-DP1i2ZU9gk"",""MjbuarJ7SE0"",""nykOeWgQcHM"",""FlGjISF3l78""]","[17.88,244.134,139.95,308.83,483.26,513.128,441.44,580.002,290.29,75.11]","[59.487,280.32,182.66,350.57,535.63,548.63,493.227,626.15,318.62,114.219]","[false,false,false,false,false,true,false,false,false,false]","[[],[],[],[],[],[2],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-025,How does the course explain the role of inheritance in object-oriented programming?,concept_explanation,1,"[""FlGjISF3l78""]",1056,3,0.333333333,3,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""FlGjISF3l78:semantic_cosine_wp192_o32_v1:2"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:3"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:38"",""8s0d87sjy1A:semantic_cosine_wp192_o32_v1:2"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:61"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:0"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:37"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:10"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:80"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:9""]","[0.66644049,0.59661877,0.54020339,0.53542137,0.53131741,0.52785635,0.52447903,0.5218125,0.51079577,0.50895202]","[""FlGjISF3l78"",""FlGjISF3l78"",""FlGjISF3l78"",""8s0d87sjy1A"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""FlGjISF3l78"",""nykOeWgQcHM"",""FlGjISF3l78"",""FlGjISF3l78""]","[75.11,104.877,1413.3,56.95,2114.78,0.79,1393.48,308.83,2798.47,354.37]","[114.219,157.8,1453.77,91.98,2168.53,58.21,1420.07,350.57,2839.45,411.27]","[false,false,true,false,false,false,true,false,false,false]","[[],[],[1],[],[],[],[1],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-026,What happens when a list element is accessed using an index?,code_behavior,2,"[""o9nW0uBqvEo"",""-DP1i2ZU9gk""]",1056,1,1.0,3,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,1,2,1.0,1,"[""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:8"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:9"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:84"",""9H6muyZjms0:semantic_cosine_wp192_o32_v1:32"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:27"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:38"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:83"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:52"",""-DP1i2ZU9gk:semantic_cosine_wp192_o32_v1:10"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:28""]","[0.63716286,0.55672336,0.5438745,0.53070509,0.53057075,0.52167463,0.5075779,0.50584096,0.49431726,0.48568827]","[""-DP1i2ZU9gk"",""-DP1i2ZU9gk"",""o9nW0uBqvEo"",""9H6muyZjms0"",""RvRKT-jXvko"",""RvRKT-jXvko"",""o9nW0uBqvEo"",""RvRKT-jXvko"",""-DP1i2ZU9gk"",""RvRKT-jXvko""]","[320.378,357.61,2599.448,1067.48,960.0,1367.54,2573.418,1875.6,388.34,999.42]","[364.34,397.16,2632.55,1104.61,1009.75,1412.05,2606.52,1919.62,425.27,1049.77]","[true,true,true,false,false,false,false,false,false,false]","[[2],[2],[1],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-027,How does a for loop process the characters in a string?,code_behavior,1,"[""SE4P7IVCunE""]",1056,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:25"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:23"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:29"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:33"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:3"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:5"",""zYVWQpCitKQ:semantic_cosine_wp192_o32_v1:2"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:17"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:34"",""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:28""]","[0.69423085,0.63603806,0.62728536,0.5787288,0.56922895,0.5654906,0.56259573,0.56055772,0.5596596,0.55318552]","[""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""SE4P7IVCunE"",""zYVWQpCitKQ"",""RvRKT-jXvko"",""SE4P7IVCunE"",""SE4P7IVCunE""]","[933.16,851.78,1070.27,1249.38,124.14,190.29,65.98,587.15,1274.07,1049.06]","[984.461,907.065,1127.05,1285.192,169.44,236.05,110.14,638.14,1317.094,1077.22]","[true,false,false,false,false,false,false,false,false,false]","[[1],[],[],[],[],[],[],[],[],[]]",
